cod;cidade;designacao;arquivo_origem;mes;ano;RCPJ;RCPN;IT;RI;RTD;Notas;Protesto;Emolumentos;Funarpem;Gratuitos;Total;gestor;cargo
1491;CABO FRIO;RCPN 01 DISTR;2025_06.pdf;6;2025;0;18.249.661,00;5.536.065,00;0;0.0;0;0;14.452.091,00;9.225.552,00;108.083;23.785.726,00;LUIZ HENRIQUE PINHEIRO BITTENCOURT;Titular
1491;CABO FRIO;RCPN 01 DISTR;2025_07.pdf;7;2025;0;20.628.925,00;5.628.699,00;0;0.0;0;0;161.558;9.991.934,00;1.0989;26.257.624,00;LUIZ HENRIQUE PINHEIRO BITTENCOURT;Titular
1491;CABO FRIO;RCPN 01 DISTR;2025_08.pdf;8;2025;0;20.562.781,00;5.350.132,00;0;0.0;0;0;15.015.638,00;10.792.822,00;104.453;25.912.913,00;LUIZ HENRIQUE PINHEIRO BITTENCOURT;Titular
1491;CABO FRIO;RCPN 01 DISTR;2025_09.pdf;9;2025;0;20.985.857,00;486.735;0;0.0;0;0;1.550.127,00;10.257.557,00;94380.0;25.853.207,00;LUIZ HENRIQUE PINHEIRO BITTENCOURT;Titular
1491;CABO FRIO;RCPN 01 DISTR;2025_10.pdf;10;2025;0;23.600.548,00;5.604.533,00;0;0.0;0;0;1.767.534,00;11.420.556,00;109.185;29.205.081,00;LUIZ HENRIQUE PINHEIRO BITTENCOURT;Titular
1492;CABO FRIO;RCPN 02 DISTR;2024_09.pdf;9;2024;0;4.414.854,00;0;0;0.0;5.339.381,00;0;6.621.804,00;3.034.264,00;98167.0;9.754.235,00;CHRISTIANA BASTOS RANGEL DE ARAUJO;Titular
1492;CABO FRIO;RCPN 02 DISTR;2024_10.pdf;10;2024;0;5.207.909,00;0;0;0.0;4.258.532,00;0;5.832.735,00;3.555.444,00;78262.0;9.466.441,00;CHRISTIANA BASTOS RANGEL DE ARAUJO;Titular
1492;CABO FRIO;RCPN 02 DISTR;2024_11.pdf;11;2024;0;5.047.657,00;0;0;0.0;5.157.897,00;0;6.247.085,00;3.862.372,00;96097.0;10.205.554,00;CHRISTIANA BASTOS RANGEL DE ARAUJO;Titular
1492;CABO FRIO;RCPN 02 DISTR;2024_12.pdf;12;2024;0;3.974.489,00;0;0;0.0;4.632.956,00;0;584.049;2.679.219,00;87736.0;8.607.445,00;CHRISTIANA BASTOS RANGEL DE ARAUJO;Titular
1492;CABO FRIO;RCPN 02 DISTR;2025_01.pdf;1;2025;0;41.123;0;0;0.0;5.390.197,00;0;6.933.572,00;2.468.753,00;100.172;9.502.497,00;CHRISTIANA BASTOS RANGEL DE ARAUJO;Titular
1492;CABO FRIO;RCPN 02 DISTR;2025_02.pdf;2;2025;0;4.238.893,00;0;0;0.0;4.976.698,00;0;6.455.379,00;266.803;92182.0;9.215.591,00;CHRISTIANA BASTOS RANGEL DE ARAUJO;Titular
1492;CABO FRIO;RCPN 02 DISTR;2025_03.pdf;3;2025;0;401.407;0;0;0.0;5.266.095,00;0;6.533.797,00;2.647.899,00;98469.0;9.280.165,00;CHRISTIANA BASTOS RANGEL DE ARAUJO;Titular
1492;CABO FRIO;RCPN 02 DISTR;2025_06.pdf;6;2025;0;4.967.808,00;0;0;0.0;4.961.231,00;0;6.652.365,00;3.185.216,00;91458.0;9.929.039,00;CHRISTIANA BASTOS RANGEL DE ARAUJO;Titular
1492;CABO FRIO;RCPN 02 DISTR;2025_07.pdf;7;2025;0;5.334.059,00;0;0;0.0;6.129.557,00;0;8.564.632,00;2.785.209,00;113.775;11.463.616,00;CHRISTIANA BASTOS DE ARAUJO ALDRED;Titular
1492;CABO FRIO;RCPN 02 DISTR;2025_08.pdf;8;2025;0;603.276;0;0;0.0;5.964.134,00;0;8.363.357,00;3.521.476,00;112.061;11.996.894,00;CHRISTIANA BASTOS DE ARAUJO ALDRED;Titular
1492;CABO FRIO;RCPN 02 DISTR;2025_09.pdf;9;2025;0;5.481.978,00;0;0;0.0;6.120.871,00;0;8.587.132,00;2.903.517,00;1.122;11.602.849,00;CHRISTIANA BASTOS DE ARAUJO ALDRED;Titular
1492;CABO FRIO;RCPN 02 DISTR;2025_10.pdf;10;2025;0;6.158.225,00;0;0;0.0;5.503.674,00;0;8.264.911,00;3.296.455,00;100.533;11.661.899,00;CHRISTIANA BASTOS DE ARAUJO ALDRED;Titular
1181;CACHOEIRAS DE MACACU;01 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;647.557;0.0;3.820.232,00;0;10.098.816,00;0.0;196.986;10.295.802,00;CESAR AUGUSTO DE BARCELLOS NETO;Titular
1181;CACHOEIRAS DE MACACU;01 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;7.680.143,00;0.0;6.552.341,00;0;13.957.627,00;0.0;274.857;14.232.484,00;CESAR AUGUSTO DE BARCELLOS NETO;Titular
1181;CACHOEIRAS DE MACACU;01 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;6.881.015,00;0.0;2.955.675,00;0;9.646.415,00;0.0;190.275;983.669;CESAR AUGUSTO DE BARCELLOS NETO;Titular
1181;CACHOEIRAS DE MACACU;01 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;11.147.512,00;0.0;4.926.612,00;0;15.762.615,00;0.0;311.509;16.074.124,00;CESAR AUGUSTO DE BARCELLOS NETO;Titular
1181;CACHOEIRAS DE MACACU;01 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;7.436.475,00;0.0;5.759.082,00;0;12.940.425,00;0.0;255.132;13.195.557,00;CESAR AUGUSTO DE BARCELLOS NETO;Titular
1181;CACHOEIRAS DE MACACU;01 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;4.787.742,00;0.0;2.833.725,00;0;7.476.266,00;0.0;145.201;7.621.467,00;CESAR AUGUSTO DE BARCELLOS NETO;Titular
1181;CACHOEIRAS DE MACACU;01 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;421.493;0.0;5.959.031,00;0;9.979.322,00;0.0;194.639;10.173.961,00;CESAR AUGUSTO DE BARCELLOS NETO;Titular
1181;CACHOEIRAS DE MACACU;01 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;4.379.611,00;0.0;271.662;0;6.964.784,00;0.0;131.447;7.096.231,00;CESAR AUGUSTO DE BARCELLOS NETO;Titular
1181;CACHOEIRAS DE MACACU;01 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;6.145.215,00;0.0;2.388.051,00;0;0;0.0;0.0;8.533.266,00;RODRIGO ARAUJO SILVA;Responsável pelo Expediente
1181;CACHOEIRAS DE MACACU;01 OF DE JUSTICA;2025_08.pdf;8;2025;0;0.0;0;14.320.784,00;0.0;560.013;0;0;0.0;0.0;19.920.914,00;RODRIGO ARAUJO SILVA;Responsável pelo Expediente
1181;CACHOEIRAS DE MACACU;01 OF DE JUSTICA;2025_09.pdf;9;2025;0;0.0;0;7.725.933,00;0.0;2.664.537,00;0;10.197.321,00;0.0;193.149;1.039.047,00;RODRIGO ARAUJO SILVA;Responsável pelo Expediente
1181;CACHOEIRAS DE MACACU;01 OF DE JUSTICA;2025_10.pdf;10;2025;0;0.0;0;7.289.248,00;0.0;1.338.058,00;0;8.465.705,00;0.0;161.601;8.627.306,00;RODRIGO ARAUJO SILVA;Responsável pelo Expediente
1182;CACHOEIRAS DE MACACU;02 OF DE JUSTICA;2024_09.pdf;9;2024;174.003;0.0;0;7.929.682,00;219.587;2.540.502,00;1.549.879,00;12.175.004,00;0.0;238.649;12.413.653,00;TACIANA AFONSO RIBEIRO;Titular
1182;CACHOEIRAS DE MACACU;02 OF DE JUSTICA;2024_10.pdf;10;2024;368.742;0.0;0;12.262.883,00;1.161.787,00;3.297.451,00;2.171.562,00;18.889.658,00;0.0;372.767;19.262.425,00;TACIANA AFONSO RIBEIRO;Titular
1182;CACHOEIRAS DE MACACU;02 OF DE JUSTICA;2024_11.pdf;11;2024;319.327;0.0;0;13.361.383,00;8.4756;1.195.494,00;3.777.918,00;19.125.437,00;0.0;376.245;19.501.682,00;TACIANA AFONSO RIBEIRO;Titular
1182;CACHOEIRAS DE MACACU;02 OF DE JUSTICA;2024_12.pdf;12;2024;525.603;0.0;0;14.642.856,00;11.628;10.6095;2.946.507,00;19.944.746,00;0.0;3.9397;20.338.716,00;TACIANA AFONSO RIBEIRO;Titular
1182;CACHOEIRAS DE MACACU;02 OF DE JUSTICA;2025_01.pdf;1;2025;165.805;0.0;0;6.527.111,00;820.933;1.780.011,00;5.379.367,00;14.391.041,00;0.0;282.186;14.673.227,00;TACIANA AFONSO RIBEIRO;Titular
1182;CACHOEIRAS DE MACACU;02 OF DE JUSTICA;2025_02.pdf;2;2025;3.4582;0.0;0;8.894.548,00;505.699;1.136.541,00;366.137;14.263.981,00;0.0;279.997;14.543.978,00;TACIANA AFONSO RIBEIRO;Titular
1182;CACHOEIRAS DE MACACU;02 OF DE JUSTICA;2025_03.pdf;3;2025;378.337;0.0;0;10.376.935,00;613.921;2.310.204,00;3.974.634,00;17.315.421,00;0.0;3.3861;17.654.031,00;TACIANA AFONSO RIBEIRO;Titular
1182;CACHOEIRAS DE MACACU;02 OF DE JUSTICA;2025_06.pdf;6;2025;308.359;0.0;0;11.915.557,00;829.218;1.368.632,00;2.869.088,00;16.957.345,00;0.0;333.509;17.290.854,00;TACIANA AFONSO RIBEIRO;Titular
1182;CACHOEIRAS DE MACACU;02 OF DE JUSTICA;2025_07.pdf;7;2025;186.777;0.0;0;15.288.544,00;598.751;1.945.738,00;3.721.825,00;0;0.0;0.0;21.741.635,00;TACIANA AFONSO RIBEIRO;Titular
1182;CACHOEIRAS DE MACACU;02 OF DE JUSTICA;2025_08.pdf;8;2025;5.162;0.0;0;8.622.249,00;541.115;1.879.135,00;5.854.442,00;0;0.0;0.0;17.413.141,00;TACIANA AFONSO RIBEIRO;Titular
1182;CACHOEIRAS DE MACACU;02 OF DE JUSTICA;2025_09.pdf;9;2025;350.248;0.0;0;10.451.347,00;1.757.898,00;3.894.957,00;480.568;20.859.031,00;0.0;401.099;2.126.013,00;TACIANA AFONSO RIBEIRO;Titular
1182;CACHOEIRAS DE MACACU;02 OF DE JUSTICA;2025_10.pdf;10;2025;686.278;0.0;0;11.125.006,00;445.236;2.067.398,00;3.854.946,00;178.294;0.0;349.464;18.178.864,00;TACIANA AFONSO RIBEIRO;Titular
1183;CACHOEIRAS DE MACACU;RCPN 01 DISTR;2024_09.pdf;9;2024;0;389.138;5.9731;0;0.0;0;0;2.274.554,00;2.202.452,00;11684.0;448.869;JOEL JACINTHO DE CARVALHO;Titular
1183;CACHOEIRAS DE MACACU;RCPN 01 DISTR;2024_10.pdf;10;2024;0;3.382.418,00;973.875;0;0.0;0;0;2.187.952,00;2.149.291,00;19050.0;4.356.293,00;JOEL JACINTHO DE CARVALHO;Titular
1183;CACHOEIRAS DE MACACU;RCPN 01 DISTR;2024_11.pdf;11;2024;0;4.004.917,00;454.475;0;0.0;0;0;167.488;2.775.622,00;8890.0;4.459.392,00;JOEL JACINTHO DE CARVALHO;Titular
1183;CACHOEIRAS DE MACACU;RCPN 01 DISTR;2024_12.pdf;12;2024;0;3.225.387,00;740.145;0;0.0;0;0;1.757.347,00;2.193.707,00;14478.0;3.965.532,00;JOEL JACINTHO DE CARVALHO;Titular
1183;CACHOEIRAS DE MACACU;RCPN 01 DISTR;2025_01.pdf;1;2025;0;3.457.695,00;3.8123;0;0.0;0;0;1.598.763,00;2.232.704,00;7458.0;3.838.925,00;JOEL JACINTHO DE CARVALHO;Titular
1183;CACHOEIRAS DE MACACU;RCPN 01 DISTR;2025_02.pdf;2;2025;0;2.576.797,00;540.404;0;0.0;0;0;1.601.879,00;1.504.948,00;10374.0;3.117.201,00;JOEL JACINTHO DE CARVALHO;Titular
1183;CACHOEIRAS DE MACACU;RCPN 01 DISTR;2025_03.pdf;3;2025;0;3.359.958,00;914.745;0;0.0;0;0;2.280.669,00;197.612;17914.0;4.274.703,00;JOEL JACINTHO DE CARVALHO;Titular
1183;CACHOEIRAS DE MACACU;RCPN 01 DISTR;2025_06.pdf;6;2025;0;3.965.103,00;676.377;0;0.0;0;0;2.674.766,00;195.346;13254.0;464.148;JOEL JACINTHO DE CARVALHO;Titular
1183;CACHOEIRAS DE MACACU;RCPN 01 DISTR;2025_07.pdf;7;2025;0;4.499.158,00;10.0737;0;0.0;0;0;2.901.736,00;2.585.052,00;19740.0;5.506.528,00;JOEL JACINTHO DE CARVALHO;Titular
1183;CACHOEIRAS DE MACACU;RCPN 01 DISTR;2025_08.pdf;8;2025;0;4.579.601,00;8.6346;0;0.0;0;0;2.668.389,00;2.757.752,00;16920.0;5.443.061,00;JOEL JACINTHO DE CARVALHO;Titular
1183;CACHOEIRAS DE MACACU;RCPN 01 DISTR;2025_09.pdf;9;2025;0;4.533.395,00;590.031;0;0.0;0;0;2.567.031,00;2.544.833,00;11562.0;5.123.426,00;JOEL JACINTHO DE CARVALHO;Titular
1183;CACHOEIRAS DE MACACU;RCPN 01 DISTR;2025_10.pdf;10;2025;0;547.312;1.003.733,00;0;0.0;0;0;3.704.056,00;2.753.339,00;19458.0;6.476.853,00;JOEL JACINTHO DE CARVALHO;Titular
1179;CACHOEIRAS DE MACACU;RCPN 02 DISTR;2024_09.pdf;9;2024;0;2.845.644,00;0;0;0.0;188.143;0;2.802.989,00;1.887.467,00;36618.0;4.727.074,00;JOEL JACINTHO DE CARVALHO;Responsável pelo Expediente
1179;CACHOEIRAS DE MACACU;RCPN 02 DISTR;2024_10.pdf;10;2024;0;2.372.881,00;0;0;0.0;3.120.415,00;0;3.681.544,00;1.751.009,00;60743.0;5.493.296,00;JOEL JACINTHO DE CARVALHO;Responsável pelo Expediente
1179;CACHOEIRAS DE MACACU;RCPN 02 DISTR;2024_11.pdf;11;2024;0;2.532.424,00;0;0;0.0;2.648.969,00;0;3.253.711,00;1.871.939,00;55743.0;5.181.393,00;JOEL JACINTHO DE CARVALHO;Responsável pelo Expediente
1179;CACHOEIRAS DE MACACU;RCPN 02 DISTR;2024_12.pdf;12;2024;0;2.400.994,00;0;0;0.0;2.461.042,00;0;3.071.772,00;1.742.274,00;47990.0;4.862.036,00;JOEL JACINTHO DE CARVALHO;Responsável pelo Expediente
1179;CACHOEIRAS DE MACACU;RCPN 02 DISTR;2025_01.pdf;1;2025;0;215.515;0;0;0.0;2.127.585,00;0;2.601.152,00;1.640.314,00;41269.0;4.282.735,00;JOEL JACINTHO DE CARVALHO;Responsável pelo Expediente
1179;CACHOEIRAS DE MACACU;RCPN 02 DISTR;2025_02.pdf;2;2025;0;2.638.399,00;0;0;0.0;4.897.537,00;0;5.318.977,00;2.121.402,00;95557.0;7.535.936,00;JOEL JACINTHO DE CARVALHO;Responsável pelo Expediente
1179;CACHOEIRAS DE MACACU;RCPN 02 DISTR;2025_03.pdf;3;2025;0;3.016.315,00;0;0;0.0;2.323.644,00;0;2.795.672,00;2.499.148,00;45139.0;5.339.959,00;JOEL JACINTHO DE CARVALHO;Responsável pelo Expediente
1179;CACHOEIRAS DE MACACU;RCPN 02 DISTR;2025_06.pdf;6;2025;0;2.520.231,00;0;0;0.0;3.343.718,00;0;4.324.959,00;1.473.789,00;65201.0;5.863.949,00;JOEL JACINTHO DE CARVALHO;Responsável pelo Expediente
1179;CACHOEIRAS DE MACACU;RCPN 02 DISTR;2025_07.pdf;7;2025;0;2.472.155,00;0;0;0.0;2.706.929,00;0;3.874.236,00;1.252.201,00;52647.0;5.179.084,00;JOEL JACINTHO DE CARVALHO;Responsável pelo Expediente
1179;CACHOEIRAS DE MACACU;RCPN 02 DISTR;2025_08.pdf;8;2025;0;3.159.973,00;0;0;0.0;3.656.311,00;0;4.423.651,00;2.321.369,00;71264.0;6.816.284,00;JOEL JACINTHO DE CARVALHO;Responsável pelo Expediente
1179;CACHOEIRAS DE MACACU;RCPN 02 DISTR;2025_09.pdf;9;2025;0;2.770.047,00;0;0;0.0;5.437.323,00;0;6.280.163,00;1.821.151,00;106.056;820.737;JOEL JACINTHO DE CARVALHO;Responsável pelo Expediente
1179;CACHOEIRAS DE MACACU;RCPN 02 DISTR;2025_10.pdf;10;2025;0;287.571;0;0;0.0;5.137.915,00;0;6.176.332,00;1.737.214,00;100.079;8.013.625,00;JOEL JACINTHO DE CARVALHO;Responsável pelo Expediente
8248;CAMBUCI;OFICIO UNICO MUNICIPIO CAMBUCI;2024_09.pdf;9;2024;72.391;0.0;0;4.438.438,00;459.001;0;231.624;5.103.587,00;0.0;97867.0;5.201.454,00;CAMILA CONTI GALVAO;Responsável pelo Expediente
8248;CAMBUCI;OFICIO UNICO MUNICIPIO CAMBUCI;2024_10.pdf;10;2024;205.862;0.0;0;5.753.663,00;160.271;0;276.676;7.689.852,00;0.0;149.059;7.838.911,00;CAMILA CONTI GALVAO;Responsável pelo Expediente
8248;CAMBUCI;OFICIO UNICO MUNICIPIO CAMBUCI;2024_11.pdf;11;2024;135.733;0.0;0;4.996.242,00;22396.0;0;511.541;5.559.122,00;0.0;1.0679;5.665.912,00;CAMILA CONTI GALVAO;Responsável pelo Expediente
8248;CAMBUCI;OFICIO UNICO MUNICIPIO CAMBUCI;2024_12.pdf;12;2024;126.684;0.0;0;5.062.031,00;281.944;0;4.3424;5.792.579,00;0.0;1.1232;5.904.899,00;CAMILA CONTI GALVAO;Responsável pelo Expediente
8248;CAMBUCI;OFICIO UNICO MUNICIPIO CAMBUCI;2025_01.pdf;1;2025;0;0.0;0;3.013.321,00;0.0;0;557.662;3.504.314,00;0.0;66669.0;3.570.983,00;CAMILA CONTI GALVAO;Responsável pelo Expediente
8248;CAMBUCI;OFICIO UNICO MUNICIPIO CAMBUCI;2025_02.pdf;2;2025;132.644;0.0;0;4.196.478,00;4.6665;0;446.092;5.142.668,00;0.0;99196.0;5.241.864,00;CAMILA CONTI GALVAO;Responsável pelo Expediente
8248;CAMBUCI;OFICIO UNICO MUNICIPIO CAMBUCI;2025_03.pdf;3;2025;108.958;0.0;0;4.767.034,00;512.056;0;313.756;5.596.183,00;0.0;105.621;5.701.804,00;CAMILA CONTI GALVAO;Responsável pelo Expediente
8248;CAMBUCI;OFICIO UNICO MUNICIPIO CAMBUCI;2025_06.pdf;6;2025;20.056;0.0;0;6.012.232,00;137.064;0;5.9179;6.633.489,00;0.0;127.653;6.761.142,00;CAMILA CONTI GALVAO;Responsável pelo Expediente
8248;CAMBUCI;OFICIO UNICO MUNICIPIO CAMBUCI;2025_07.pdf;7;2025;115.325;0.0;0;5.257.741,00;203.024;0;457.817;0;0.0;0.0;6.033.907,00;CAMILA CONTI GALVAO;Responsável pelo Expediente
8248;CAMBUCI;OFICIO UNICO MUNICIPIO CAMBUCI;2025_08.pdf;8;2025;70.198;0.0;0;4.847.866,00;630.065;0;685.496;0;0.0;0.0;6.233.625,00;CAMILA CONTI GALVAO;Responsável pelo Expediente
8248;CAMBUCI;OFICIO UNICO MUNICIPIO CAMBUCI;2025_09.pdf;9;2025;198.058;0.0;0;4.365.544,00;252.963;0;1.241.454,00;5.949.132,00;0.0;108.887;6.058.019,00;CAMILA CONTI GALVAO;Responsável pelo Expediente
8248;CAMBUCI;OFICIO UNICO MUNICIPIO CAMBUCI;2025_10.pdf;10;2025;268.755;0.0;0;5.841.872,00;173.294;0;9.0485;7.052.708,00;0.0;136.063;7.188.771,00;CAMILA CONTI GALVAO;Responsável pelo Expediente
1187;CAMBUCI;RCPN DO 1O DISTRITO;2024_09.pdf;9;2024;0;2.582.757,00;1.5582;0;0.0;4.895.215,00;0;6.439.295,00;1.095.759,00;98738.0;7.633.792,00;CARLOS MANOEL DO NASCIMENTO;Titular
1187;CAMBUCI;RCPN DO 1O DISTRITO;2024_10.pdf;10;2024;0;1.846.189,00;1.0388;0;0.0;3.565.328,00;0;4.426.242,00;1.017.377,00;71778.0;5.515.397,00;CARLOS MANOEL DO NASCIMENTO;Titular
1187;CAMBUCI;RCPN DO 1O DISTRITO;2024_11.pdf;11;2024;0;1.620.296,00;25.97;0;0.0;7.9981;0;161.078;819.328;15968.0;2.446.076,00;CARLOS MANOEL DO NASCIMENTO;Titular
1187;CAMBUCI;RCPN DO 1O DISTRITO;2024_12.pdf;12;2024;0;1.778.416,00;168.864;0;0.0;536.527;0;1.734.049,00;736.776;12982.0;2.483.807,00;CARLOS MANOEL DO NASCIMENTO;Titular
1187;CAMBUCI;RCPN DO 1O DISTRITO;2025_01.pdf;1;2025;0;1.719.607,00;190.344;0;0.0;578.455;0;1.603.059,00;870.596;14751.0;2.488.406,00;CARLOS MANOEL DO NASCIMENTO;Titular
1187;CAMBUCI;RCPN DO 1O DISTRITO;2025_02.pdf;2;2025;0;1.527.791,00;95.172;0;0.0;689.754;0;1.570.234,00;7.2758;14903.0;2.312.717,00;CARLOS MANOEL DO NASCIMENTO;Titular
1187;CAMBUCI;RCPN DO 1O DISTRITO;2025_03.pdf;3;2025;0;16.513;68.775;0;0.0;1.020.226,00;0;1.936.573,00;783.169;20559.0;2.740.301,00;CARLOS MANOEL DO NASCIMENTO;Titular
1187;CAMBUCI;RCPN DO 1O DISTRITO;2025_06.pdf;6;2025;0;2.103.498,00;57.564;0;0.0;602.172;0;1.626.559,00;1.125.023,00;11652.0;2.763.234,00;CARLOS MANOEL DO NASCIMENTO;Titular
1187;CAMBUCI;RCPN DO 1O DISTRITO;2025_07.pdf;7;2025;0;2.317.196,00;100.737;0;0.0;1.454.203,00;0;2.759.487,00;1.082.846,00;29803.0;3.872.136,00;CARLOS MANOEL DO NASCIMENTO;Titular
1187;CAMBUCI;RCPN DO 1O DISTRITO;2025_08.pdf;8;2025;0;239.875;57.564;0;0.0;2.295.237,00;0;3.538.197,00;1.168.061,00;45293.0;4.751.551,00;CARLOS MANOEL DO NASCIMENTO;Titular
1187;CAMBUCI;RCPN DO 1O DISTRITO;2025_09.pdf;9;2025;0;2.513.985,00;129.519;0;0.0;529.623;0;1.918.106,00;1.242.259,00;12762.0;3.173.127,00;CARLOS MANOEL DO NASCIMENTO;Titular
1187;CAMBUCI;RCPN DO 1O DISTRITO;2025_10.pdf;10;2025;0;269.655;129.519;0;0.0;1.751.293,00;0;3.405.483,00;1.135.597,00;36282.0;4.577.362,00;CARLOS MANOEL DO NASCIMENTO;Titular
1513;CAMPOS DOS GOYTACAZES;01 OF DE JUSTICA;2024_09.pdf;9;2024;10.8058;0.0;0;0;6.311.793,00;4.116.932,00;874.632;19.866.923,00;0.0;388.702;20.255.625,00;JOSE GUILHERME SOARES FILHO;Titular
1513;CAMPOS DOS GOYTACAZES;01 OF DE JUSTICA;2024_10.pdf;10;2024;2.220.665,00;0.0;0;0;2.440.259,00;698.304;7.705.757,00;18.977.303,00;0.0;372.418;19.349.721,00;JOSE GUILHERME SOARES FILHO;Titular
1513;CAMPOS DOS GOYTACAZES;01 OF DE JUSTICA;2024_11.pdf;11;2024;1.672.134,00;0.0;0;0;3.189.059,00;9.395.661,00;7.873.303,00;2.170.215,00;0.0;428.007;22.130.157,00;JOSE GUILHERME SOARES FILHO;Titular
1513;CAMPOS DOS GOYTACAZES;01 OF DE JUSTICA;2024_12.pdf;12;2024;2.457.763,00;0.0;0;0;5.978.304,00;8.129.148,00;12.660.721,00;28.656.627,00;0.0;569.309;29.225.936,00;JOSE GUILHERME SOARES FILHO;Titular
1513;CAMPOS DOS GOYTACAZES;01 OF DE JUSTICA;2025_01.pdf;1;2025;2.298.613,00;0.0;0;0;1.876.719,00;3.937.957,00;11.076.382,00;18.810.568,00;0.0;379.103;19.189.671,00;JOSE GUILHERME SOARES FILHO;Titular
1513;CAMPOS DOS GOYTACAZES;01 OF DE JUSTICA;2025_02.pdf;2;2025;1.860.683,00;0.0;0;0;1.258.321,00;3.993.496,00;8.637.146,00;15.449.219,00;0.0;300.427;15.749.646,00;JOSE GUILHERME SOARES FILHO;Titular
1513;CAMPOS DOS GOYTACAZES;01 OF DE JUSTICA;2025_03.pdf;3;2025;1.599.211,00;0.0;0;0;2.316.736,00;6.284.662,00;8.872.831,00;1.871.157,00;0.0;3.6187;1.907.344,00;JOSE GUILHERME SOARES FILHO;Titular
1513;CAMPOS DOS GOYTACAZES;01 OF DE JUSTICA;2025_06.pdf;6;2025;1.582.621,00;0.0;0;0;1.173.199,00;534.714;1.123.681,00;18.958.929,00;0.0;380.841;1.933.977,00;JOSE GUILHERME SOARES FILHO;Titular
1513;CAMPOS DOS GOYTACAZES;01 OF DE JUSTICA;2025_07.pdf;7;2025;2.762.611,00;0.0;0;0;1.579.967,00;769.121;12.025.735,00;0;0.0;0.0;24.059.523,00;JOSE GUILHERME SOARES FILHO;Titular
1513;CAMPOS DOS GOYTACAZES;01 OF DE JUSTICA;2025_08.pdf;8;2025;18.105;0.0;0;0;1.215.528,00;4.515.456,00;11.177.609,00;0;0.0;0.0;18.719.093,00;JOSE GUILHERME SOARES FILHO;Titular
1513;CAMPOS DOS GOYTACAZES;01 OF DE JUSTICA;2025_09.pdf;9;2025;1.751.078,00;0.0;0;0;2.853.541,00;7.636.382,00;15.303.192,00;270.133;0.0;530.893;27.544.193,00;JOSE GUILHERME SOARES FILHO;Titular
1513;CAMPOS DOS GOYTACAZES;01 OF DE JUSTICA;2025_10.pdf;10;2025;2.007.016,00;0.0;0;0;3.098.756,00;7.812.318,00;13.263.186,00;2.568.182,00;0.0;499.456;26.181.276,00;JOSE GUILHERME SOARES FILHO;Titular
1498;CAMPOS DOS GOYTACAZES;02 OF DE JUSTICA;2024_09.pdf;9;2024;0;0.0;0;74.094.953,00;0.0;15.372.598,00;0;877.143;0.0;1.753.251,00;89.467.551,00;AMARILES DOS SANTOS MOTA;Titular
1498;CAMPOS DOS GOYTACAZES;02 OF DE JUSTICA;2024_10.pdf;10;2024;0;0.0;0;73.026.064,00;0.0;17.946.918,00;0;89.190.942,00;0.0;178.204;90.972.982,00;AMARILES DOS SANTOS MOTA;Titular
1498;CAMPOS DOS GOYTACAZES;02 OF DE JUSTICA;2024_11.pdf;11;2024;0;0.0;0;68.040.297,00;0.0;12.767.738,00;0;79.224.845,00;0.0;158.319;80.808.035,00;AMARILES DOS SANTOS MOTA;Titular
1498;CAMPOS DOS GOYTACAZES;02 OF DE JUSTICA;2024_12.pdf;12;2024;0;0.0;0;70.300.571,00;0.0;11.872.035,00;0;80.562.703,00;0.0;1.609.903,00;82.172.606,00;AMARILES DOS SANTOS MOTA;Titular
1498;CAMPOS DOS GOYTACAZES;02 OF DE JUSTICA;2025_01.pdf;1;2025;0;0.0;0;70.881.016,00;0.0;11.242.729,00;0;80.514.681,00;0.0;1.609.064,00;82.123.745,00;AMARILES DOS SANTOS MOTA;Titular
1498;CAMPOS DOS GOYTACAZES;02 OF DE JUSTICA;2025_02.pdf;2;2025;0;0.0;0;67.004.071,00;0.0;8.673.587,00;0;74.195.204,00;0.0;1.482.454,00;75.677.658,00;AMARILES DOS SANTOS MOTA;Titular
1498;CAMPOS DOS GOYTACAZES;02 OF DE JUSTICA;2025_03.pdf;3;2025;0;0.0;0;60.921.749,00;0.0;12.600.932,00;0;72.082.837,00;0.0;1.439.844,00;73.522.681,00;AMARILES DOS SANTOS MOTA;Titular
1498;CAMPOS DOS GOYTACAZES;02 OF DE JUSTICA;2025_06.pdf;6;2025;0;0.0;0;60.686.758,00;0.0;1.040.317,00;0;69.697.282,00;0.0;1.392.646,00;71.089.928,00;AMARILES DOS SANTOS MOTA;Titular
1498;CAMPOS DOS GOYTACAZES;02 OF DE JUSTICA;2025_07.pdf;7;2025;0;0.0;0;79.738.186,00;0.0;15.649.281,00;0;0;0.0;0.0;95.387.467,00;AMARILES DOS SANTOS MOTA;Titular
